900.0,	0.524645361641,	0.056041968857
903.571428571,	0.522919289407,	0.0401701601137
907.142857143,	0.508542012633,	0.0146601753035
910.714285714,	0.50001836814,	0.00276299597816
914.285714286,	0.515970685548,	0.00110305320316
917.857142857,	0.52965006266,	-0.000507249876105
921.428571429,	0.532719997746,	-0.000668432029299
925.0,	0.537557597649,	0.00226280614009
928.571428571,	0.542048295622,	-0.00414116503037
932.142857143,	0.55069708985,	-0.013907274393
935.714285714,	0.55879908566,	-0.0205838627026
939.285714286,	0.56487045654,	-0.0253317364673
942.857142857,	0.573474579369,	-0.0289759249256
946.428571429,	0.589165304921,	-0.0272622912227
950.0,	0.606385124744,	-0.0280746960817
953.571428571,	0.614048130209,	-0.0317808031828
957.142857143,	0.624035555658,	-0.0288697703261
960.714285714,	0.641253709474,	-0.0274028350077
964.285714286,	0.657390860323,	-0.0294806163516
967.857142857,	0.669074566943,	-0.0284067506392
971.428571429,	0.676218243282,	-0.0263363375496
975.0,	0.687195054713,	-0.0265823799231
978.571428571,	0.701617440914,	-0.0287644812118
982.142857143,	0.714399079515,	-0.0324223269339
985.714285714,	0.734689167201,	-0.0331108276867
989.285714286,	0.759795595869,	-0.030121059774
992.857142857,	0.782037766786,	-0.0255545653424
996.428571429,	0.804955195012,	-0.0211558665247
1000.0,	0.831341679949,	-0.0135138912067
1003.57142857,	0.858906265923,	-0.00101212474876
1007.14285714,	0.887369555947,	0.0132671640711
1010.71428571,	0.915449252122,	0.0303004800641
1014.28571429,	0.939354199165,	0.0497102479809
1017.85714286,	0.965121542233,	0.0718146779775
1021.42857143,	0.991789406494,	0.0958476175774
1025.0,	1.01420633604,	0.119840478156
1028.57142857,	1.0375621779,	0.149113604559
1032.14285714,	1.05917151251,	0.180385394607
1035.71428571,	1.0781736057,	0.211748473136
1039.28571429,	1.09390536324,	0.245744246537
1042.85714286,	1.10908091449,	0.280013866156
1046.42857143,	1.12467961847,	0.315687450053
1050.0,	1.13645499765,	0.35220539285
1053.57142857,	1.15002924055,	0.392110653992
1057.14285714,	1.16162956204,	0.433820711054
1060.71428571,	1.1703539494,	0.475238151562
1064.28571429,	1.17982674854,	0.518885339734
1067.85714286,	1.18694166474,	0.563047087251
1071.42857143,	1.19088793466,	0.608467687863
1075.0,	1.19333483214,	0.65476636575
1078.57142857,	1.1954587359,	0.699149408521
1082.14285714,	1.1985368212,	0.742338367467
1085.71428571,	1.20722701375,	0.785100065421
1089.28571429,	1.21994561116,	0.833623819498
1092.85714286,	1.23518088459,	0.891405591583
1096.42857143,	1.25758592907,	0.954176160338
1100.0,	1.28906698624,	1.03068227985
1103.57142857,	1.32942909406,	1.13435687192
1107.14285714,	1.36446128387,	1.28120783971
1110.71428571,	1.38252394716,	1.48682901288
1114.28571429,	1.36399358904,	1.75860061663
1117.85714286,	1.2493022744,	2.09398065733
1121.42857143,	0.990319913389,	2.45838882442
1125.0,	0.566818049842,	2.78721763836
1128.57142857,	-0.019477374621,	2.96894022063
1132.14285714,	-0.665887710134,	2.89261330034
1135.71428571,	-1.20049855018,	2.57719578304
1139.28571429,	-1.5523208197,	2.11394558021
1142.85714286,	-1.70257541381,	1.60751551794
1146.42857143,	-1.66168856049,	1.16578645031
1150.0,	-1.51801991115,	0.838750424571
1153.57142857,	-1.35223125387,	0.614561863352
1157.14285714,	-1.18177441543,	0.469143758705
1160.71428571,	-1.03056499424,	0.358348394883
1164.28571429,	-0.919002413089,	0.25914884327
1167.85714286,	-0.821297445603,	0.190796903138
1171.42857143,	-0.728239878802,	0.150180629464
1175.0,	-0.649579272201,	0.119127372126
1178.57142857,	-0.574858641526,	0.0928735336326
1182.14285714,	-0.510734867163,	0.0755439130835
1185.71428571,	-0.462689493684,	0.0674752083275
1189.28571429,	-0.415456581278,	0.0665548631314
1192.85714286,	-0.385667926373,	0.0538155293769
1196.42857143,	-0.367825625084,	0.0355112735427
1200.0,	-0.343190339783,	0.0269961359941

