950.0,	0.603875861433,	-0.154376422171
953.333333333,	0.579784620773,	-0.212971392374
956.666666667,	0.559203519676,	-0.216201030151
960.0,	0.542550532815,	-0.19018499049
963.333333333,	0.526096042478,	-0.147313086303
966.666666667,	0.527793788896,	-0.104821888236
970.0,	0.577304611037,	-0.0964995148645
973.333333333,	0.623440982852,	-0.0940595041657
976.666666667,	0.602482713735,	-0.084419259885
980.0,	0.604897118283,	-0.0844909438409
983.333333333,	0.637066564214,	-0.100269576617
986.666666667,	0.646029140396,	-0.0960909036408
990.0,	0.665305419006,	-0.0750824123917
993.333333333,	0.704673045005,	-0.0572644753871
996.666666667,	0.731203144027,	-0.0560766924828
1000.0,	0.744479062348,	-0.051581198064
1003.33333333,	0.754456038177,	-0.0386405184162
1006.66666667,	0.769661300796,	-0.0340457738577
1010.0,	0.801032877404,	-0.0183910886693
1013.33333333,	0.848833272157,	0.0172880783604
1016.66666667,	0.880888663271,	0.0421341454658
1020.0,	0.90744134605,	0.0654489143714
1023.33333333,	0.940341895371,	0.108978486427
1026.66666667,	0.963087657174,	0.157111488172
1030.0,	0.989903417382,	0.187503600832
1033.33333333,	1.0156683138,	0.208680489524
1036.66666667,	1.03734663401,	0.251351125455
1040.0,	1.0685230865,	0.318192015515
1043.33333333,	1.09271594849,	0.363991576595
1046.66666667,	1.09224974661,	0.404616450626
1050.0,	1.09174474856,	0.468462097644
1053.33333333,	1.11123615917,	0.527583313551
1056.66666667,	1.12644780125,	0.577028308538
1060.0,	1.1339223876,	0.619311486881
1063.33333333,	1.13953240296,	0.680397943778
1066.66666667,	1.13324355094,	0.755150830076
1070.0,	1.12162124813,	0.830628214656
1073.33333333,	1.1144251194,	0.906774266354
1076.66666667,	1.11504053898,	0.973560816772
1080.0,	1.11822975044,	1.04923590845
1083.33333333,	1.11195616727,	1.14151020669
1086.66666667,	1.09370244914,	1.22179772237
1090.0,	1.0785798664,	1.28107380203
1093.33333333,	1.07837453628,	1.34760091927
1096.66666667,	1.08038062406,	1.44387747505
1100.0,	1.07084308733,	1.56409070332
1103.33333333,	1.05219454657,	1.71785167479
1106.66666667,	1.02091522997,	1.95540758515
1110.0,	0.942271943925,	2.25557825547
1113.33333333,	0.759849407211,	2.6375041152
1116.66666667,	0.395439256025,	3.11422760627
1120.0,	-0.239427857077,	3.52054431516
1123.33333333,	-1.16367311541,	3.67096839669
1126.66666667,	-2.19168122716,	3.40751760941
1130.0,	-3.0175941017,	2.65749910861
1133.33333333,	-3.41951166088,	1.66812960049
1136.66666667,	-3.40910398194,	0.704153569876
1140.0,	-3.02456657101,	-0.0723414035506
1143.33333333,	-2.45926251291,	-0.534037493718
1146.66666667,	-1.9275516986,	-0.74234893909
1150.0,	-1.48917830349,	-0.806997592697
1153.33333333,	-1.13686152195,	-0.769359488578
1156.66666667,	-0.87737921979,	-0.683255553722
1160.0,	-0.693740443712,	-0.59732079105
1163.33333333,	-0.561687909697,	-0.503133944577
1166.66666667,	-0.45626826354,	-0.424817197834
1170.0,	-0.383066844424,	-0.371413913988
1173.33333333,	-0.331722299997,	-0.325406077978
1176.66666667,	-0.285799740808,	-0.281677955757
1180.0,	-0.263970605243,	-0.241963725088
1183.33333333,	-0.23511155167,	-0.204419556265
1186.66666667,	-0.208083479083,	-0.184553467565
1190.0,	-0.197829855091,	-0.174316403379
1193.33333333,	-0.162603630189,	-0.18019925451
1196.66666667,	-0.1329470602,	-0.200371190046
1200.0,	-0.17005181407,	-0.190261483546

